subj_idx,rt,response,condition,session,cond_v
DSPD1003,0.664,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.457,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.457,1,go,1,go1
DSPD1003,0.436,1,go,1,go1
DSPD1003,0.368,1,go,1,go1
DSPD1003,0.37,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.441,1,go,1,go1
DSPD1003,0.39,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.395,1,go,1,go1
DSPD1003,0.644,1,go,1,go1
DSPD1003,0.412,1,go,1,go1
DSPD1003,0.448,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.434,1,go,1,go1
DSPD1003,0.516,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.608,1,go,1,go1
DSPD1003,0.508,1,go,1,go1
DSPD1003,0.402,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.417,1,go,1,go1
DSPD1003,0.526,1,go,1,go1
DSPD1003,0.39,1,go,1,go1
DSPD1003,0.766,1,go,1,go1
DSPD1003,0.519,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.432,1,go,1,go1
DSPD1003,0.315,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.469,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.354,1,go,1,go1
DSPD1003,0.91,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.535,1,go,1,go1
DSPD1003,1.075,1,go,1,go1
DSPD1003,0.442,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.503,1,go,1,go1
DSPD1003,0.517,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.52,1,go,1,go1
DSPD1003,0.54,1,go,1,go1
DSPD1003,0.431,1,go,1,go1
DSPD1003,0.767,1,go,1,go1
DSPD1003,0.469,1,go,1,go1
DSPD1003,0.466,1,go,1,go1
DSPD1003,0.868,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.508,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.392,1,go,1,go1
DSPD1003,0.497,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.589,1,go,1,go1
DSPD1003,1.038,1,go,1,go1
DSPD1003,0.585,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.381,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.498,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.377,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.508,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.557,1,go,1,go1
DSPD1003,0.475,1,go,1,go1
DSPD1003,0.392,1,go,1,go1
DSPD1003,0.426,1,go,1,go1
DSPD1003,0.459,1,go,1,go1
DSPD1003,0.483,1,go,1,go1
DSPD1003,0.417,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.603,1,go,1,go1
DSPD1003,0.527,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.46,1,go,1,go1
DSPD1003,0.585,1,go,1,go1
DSPD1003,0.553,1,go,1,go1
DSPD1003,0.956,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.421,1,go,1,go1
DSPD1003,0.382,1,go,1,go1
DSPD1003,0.535,1,go,1,go1
DSPD1003,0.492,1,go,1,go1
DSPD1003,0.451,1,go,1,go1
DSPD1003,0.449,1,go,1,go1
DSPD1003,0.64,1,go,1,go1
DSPD1003,0.6,1,go,1,go1
DSPD1003,0.77,1,go,1,go1
DSPD1003,0.456,1,go,1,go1
DSPD1003,0.461,1,go,1,go1
DSPD1003,0.49,1,go,1,go1
DSPD1003,1.064,1,go,1,go1
DSPD1003,0.38,1,go,1,go1
DSPD1003,0.504,1,go,1,go1
DSPD1003,0.612,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.659,1,go,1,go1
DSPD1003,0.679,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.326,1,go,1,go1
DSPD1003,0.356,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.311,1,go,1,go1
DSPD1003,0.381,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.388,1,go,1,go1
DSPD1003,0.493,1,go,1,go1
DSPD1003,0.404,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.693,1,go,1,go1
DSPD1003,0.41,1,go,1,go1
DSPD1003,0.845,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.398,1,go,1,go1
DSPD1003,0.863,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.347,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.377,1,go,1,go1
DSPD1003,0.398,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.408,1,go,1,go1
DSPD1003,0.465,1,go,1,go1
DSPD1003,0.419,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.321,1,go,1,go1
DSPD1003,0.468,1,go,1,go1
DSPD1003,0.347,1,go,1,go1
DSPD1003,0.411,1,go,1,go1
DSPD1003,0.477,1,go,1,go1
DSPD1003,0.799,1,go,1,go1
DSPD1003,0.437,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.398,1,go,1,go1
DSPD1003,0.602,1,go,1,go1
DSPD1003,0.419,1,go,1,go1
DSPD1003,0.362,1,go,1,go1
DSPD1003,0.436,1,go,1,go1
DSPD1003,0.403,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.429,1,go,1,go1
DSPD1003,0.424,1,go,1,go1
DSPD1003,0.356,1,go,1,go1
DSPD1003,0.525,1,go,1,go1
DSPD1003,0.479,1,go,1,go1
DSPD1003,0.404,1,go,1,go1
DSPD1003,0.429,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.711,1,go,1,go1
DSPD1003,-1,0,nogo,1,nogo1
DSPD1003,0.545,1,go,1,go1
DSPD1003,0.346,1,go,1,go1
DSPD1003,0.605,1,go,2,go2
DSPD1003,0.353,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.327,1,go,2,go2
DSPD1003,0.379,1,go,2,go2
DSPD1003,0.302,1,go,2,go2
DSPD1003,0.334,1,go,2,go2
DSPD1003,0.338,1,go,2,go2
DSPD1003,0.364,1,go,2,go2
DSPD1003,0.28,1,go,2,go2
DSPD1003,0.333,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.297,1,go,2,go2
DSPD1003,0.355,1,go,2,go2
DSPD1003,0.305,1,go,2,go2
DSPD1003,0.28,1,go,2,go2
DSPD1003,0.366,1,go,2,go2
DSPD1003,0.309,1,go,2,go2
DSPD1003,0.343,1,go,2,go2
DSPD1003,0.311,1,go,2,go2
DSPD1003,0.307,1,go,2,go2
DSPD1003,0.223,1,go,2,go2
DSPD1003,0.427,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.333,1,go,2,go2
DSPD1003,0.323,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.278,1,go,2,go2
DSPD1003,1.407,1,nogo,2,nogo2
DSPD1003,0.388,1,go,2,go2
DSPD1003,0.382,1,go,2,go2
DSPD1003,0.364,1,go,2,go2
DSPD1003,0.349,1,go,2,go2
DSPD1003,0.432,1,go,2,go2
DSPD1003,0.379,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.394,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.421,1,go,2,go2
DSPD1003,0.326,1,go,2,go2
DSPD1003,0.361,1,go,2,go2
DSPD1003,0.348,1,go,2,go2
DSPD1003,0.39,1,go,2,go2
DSPD1003,0.313,1,go,2,go2
DSPD1003,0.379,1,go,2,go2
DSPD1003,0.411,1,go,2,go2
DSPD1003,0.308,1,nogo,2,nogo2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.437,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.426,1,go,2,go2
DSPD1003,0.433,1,go,2,go2
DSPD1003,0.417,1,go,2,go2
DSPD1003,0.433,1,go,2,go2
DSPD1003,0.498,1,go,2,go2
DSPD1003,0.406,1,go,2,go2
DSPD1003,0.374,1,go,2,go2
DSPD1003,0.445,1,go,2,go2
DSPD1003,0.411,1,go,2,go2
DSPD1003,0.394,1,go,2,go2
DSPD1003,0.498,1,go,2,go2
DSPD1003,0.518,1,go,2,go2
DSPD1003,0.459,1,go,2,go2
DSPD1003,0.38,1,go,2,go2
DSPD1003,0.35,1,go,2,go2
DSPD1003,0.348,1,go,2,go2
DSPD1003,0.33,1,go,2,go2
DSPD1003,0.458,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.435,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.425,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.488,1,go,2,go2
DSPD1003,0.427,1,go,2,go2
DSPD1003,0.423,1,go,2,go2
DSPD1003,0.51,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.403,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.339,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.384,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.365,1,go,2,go2
DSPD1003,0.457,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.435,1,go,2,go2
DSPD1003,0.452,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.455,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.472,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.433,1,go,2,go2
DSPD1003,0.661,1,go,2,go2
DSPD1003,0.539,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.315,1,go,2,go2
DSPD1003,0.371,1,go,2,go2
DSPD1003,0.364,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.371,1,go,2,go2
DSPD1003,0.382,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.354,1,go,2,go2
DSPD1003,0.474,1,go,2,go2
DSPD1003,0.454,1,go,2,go2
DSPD1003,0.418,1,go,2,go2
DSPD1003,0.328,1,go,2,go2
DSPD1003,0.384,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.399,1,go,2,go2
DSPD1003,0.384,1,go,2,go2
DSPD1003,0.385,1,nogo,2,nogo2
DSPD1003,0.299,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.348,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.504,1,go,2,go2
DSPD1003,0.375,1,go,2,go2
DSPD1003,0.379,1,go,2,go2
DSPD1003,0.387,1,go,2,go2
DSPD1003,0.358,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.432,1,go,2,go2
DSPD1003,0.4,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.377,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.403,1,go,2,go2
DSPD1003,0.477,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.526,1,go,2,go2
DSPD1003,0.542,1,go,2,go2
DSPD1003,0.456,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.427,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.385,1,go,2,go2
DSPD1003,0.432,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.39,1,go,2,go2
DSPD1003,0.478,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.327,1,go,2,go2
DSPD1003,0.305,1,go,2,go2
DSPD1003,0.53,1,go,2,go2
DSPD1003,0.452,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.418,1,go,2,go2
DSPD1003,0.444,1,go,2,go2
DSPD1003,0.394,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.392,1,go,2,go2
DSPD1003,0.365,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.334,1,go,2,go2
DSPD1003,0.351,1,go,2,go2
DSPD1003,0.377,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.505,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.391,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1003,0.415,1,go,2,go2
DSPD1003,-1,0,nogo,2,nogo2
DSPD1004,0.78,1,go,1,go1
DSPD1004,0.33,1,go,1,go1
DSPD1004,0.306,1,go,1,go1
DSPD1004,0.385,1,nogo,1,nogo1
DSPD1004,0.288,1,go,1,go1
DSPD1004,0.381,1,go,1,go1
DSPD1004,0.314,1,go,1,go1
DSPD1004,0.291,1,go,1,go1
DSPD1004,0.297,1,go,1,go1
DSPD1004,0.438,1,go,1,go1
DSPD1004,0.342,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.3,1,go,1,go1
DSPD1004,0.358,1,go,1,go1
DSPD1004,0.329,1,go,1,go1
DSPD1004,0.284,1,go,1,go1
DSPD1004,0.436,1,nogo,1,nogo1
DSPD1004,0.231,1,nogo,1,nogo1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.251,1,nogo,1,nogo1
DSPD1004,0.342,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.358,1,go,1,go1
DSPD1004,0.529,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.337,1,go,1,go1
DSPD1004,0.326,1,go,1,go1
DSPD1004,0.313,1,go,1,go1
DSPD1004,0.362,1,go,1,go1
DSPD1004,0.315,1,go,1,go1
DSPD1004,0.334,1,go,1,go1
DSPD1004,0.296,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.278,1,go,1,go1
DSPD1004,0.39,1,go,1,go1
DSPD1004,0.439,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.317,1,go,1,go1
DSPD1004,0.337,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.38,1,go,1,go1
DSPD1004,0.276,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.321,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.223,1,go,1,go1
DSPD1004,0.323,1,go,1,go1
DSPD1004,0.387,1,go,1,go1
DSPD1004,0.336,1,go,1,go1
DSPD1004,0.386,1,go,1,go1
DSPD1004,0.382,1,go,1,go1
DSPD1004,0.551,1,go,1,go1
DSPD1004,0.323,1,nogo,1,nogo1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.356,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.407,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.531,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.206,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.47,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.583,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.345,1,go,1,go1
DSPD1004,0.381,1,go,1,go1
DSPD1004,0.384,1,go,1,go1
DSPD1004,0.537,1,go,1,go1
DSPD1004,0.387,1,go,1,go1
DSPD1004,0.453,1,go,1,go1
DSPD1004,0.416,1,go,1,go1
DSPD1004,0.488,1,nogo,1,nogo1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.441,1,go,1,go1
DSPD1004,0.375,1,go,1,go1
DSPD1004,0.532,1,go,1,go1
DSPD1004,0.344,1,go,1,go1
DSPD1004,0.448,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.424,1,go,1,go1
DSPD1004,0.693,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.583,1,go,1,go1
DSPD1004,0.482,1,nogo,1,nogo1
DSPD1004,0.413,1,go,1,go1
DSPD1004,0.333,1,go,1,go1
DSPD1004,0.344,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.367,1,go,1,go1
DSPD1004,0.679,1,go,1,go1
DSPD1004,0.476,1,go,1,go1
DSPD1004,0.775,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.514,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.485,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.35,1,go,1,go1
DSPD1004,0.655,1,go,1,go1
DSPD1004,0.395,1,go,1,go1
DSPD1004,0.363,1,go,1,go1
DSPD1004,0.322,1,go,1,go1
DSPD1004,0.4,1,go,1,go1
DSPD1004,0.354,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.35,1,go,1,go1
DSPD1004,0.341,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.494,1,go,1,go1
DSPD1004,0.376,1,go,1,go1
DSPD1004,0.639,1,go,1,go1
DSPD1004,0.648,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.492,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,-1,0,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.467,1,go,1,go1
DSPD1004,0.304,1,go,1,go1
DSPD1004,0.335,1,go,1,go1
DSPD1004,0.377,1,go,1,go1
DSPD1004,0.495,1,go,1,go1
DSPD1004,0.351,1,go,1,go1
DSPD1004,0.335,1,go,1,go1
DSPD1004,0.315,1,go,1,go1
DSPD1004,0.356,1,go,1,go1
DSPD1004,0.389,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,-1,0,go,1,go1
DSPD1004,-1,0,go,1,go1
DSPD1004,-1,0,go,1,go1
DSPD1004,0.264,1,nogo,1,nogo1
DSPD1004,0.314,1,go,1,go1
DSPD1004,0.302,1,go,1,go1
DSPD1004,0.308,1,go,1,go1
DSPD1004,0.538,1,go,1,go1
DSPD1004,0.42,1,go,1,go1
DSPD1004,0.457,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.392,1,go,1,go1
DSPD1004,0.339,1,go,1,go1
DSPD1004,0.335,1,go,1,go1
DSPD1004,0.304,1,go,1,go1
DSPD1004,0.255,1,go,1,go1
DSPD1004,0.269,1,go,1,go1
DSPD1004,0.384,1,go,1,go1
DSPD1004,0.384,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.698,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.537,1,go,1,go1
DSPD1004,0.595,1,go,1,go1
DSPD1004,-1,0,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.286,1,go,1,go1
DSPD1004,0.329,1,go,1,go1
DSPD1004,0.288,1,go,1,go1
DSPD1004,0.26,1,go,1,go1
DSPD1004,0.484,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.476,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.4,1,go,1,go1
DSPD1004,0.369,1,nogo,1,nogo1
DSPD1004,0.372,1,go,1,go1
DSPD1004,-1,0,nogo,1,nogo1
DSPD1004,0.379,1,go,1,go1
DSPD1004,0.581,1,go,2,go2
DSPD1004,0.286,1,go,2,go2
DSPD1004,0.304,1,go,2,go2
DSPD1004,0.315,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.455,1,go,2,go2
DSPD1004,0.375,1,go,2,go2
DSPD1004,0.327,1,go,2,go2
DSPD1004,0.277,1,nogo,2,nogo2
DSPD1004,0.302,1,go,2,go2
DSPD1004,0.39,1,go,2,go2
DSPD1004,0.306,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.318,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.365,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.318,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.396,1,go,2,go2
DSPD1004,0.423,1,go,2,go2
DSPD1004,0.313,1,go,2,go2
DSPD1004,0.35,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.323,1,go,2,go2
DSPD1004,0.458,1,go,2,go2
DSPD1004,0.363,1,go,2,go2
DSPD1004,0.424,1,go,2,go2
DSPD1004,0.282,1,go,2,go2
DSPD1004,0.407,1,go,2,go2
DSPD1004,0.428,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.317,1,go,2,go2
DSPD1004,0.374,1,go,2,go2
DSPD1004,0.305,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.53,1,go,2,go2
DSPD1004,0.348,1,go,2,go2
DSPD1004,0.337,1,nogo,2,nogo2
DSPD1004,0.425,1,go,2,go2
DSPD1004,0.359,1,go,2,go2
DSPD1004,0.401,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.39,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.427,1,go,2,go2
DSPD1004,0.393,1,go,2,go2
DSPD1004,0.358,1,go,2,go2
DSPD1004,0.657,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.329,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,-1,0,go,2,go2
DSPD1004,0.788,1,go,2,go2
DSPD1004,0.336,1,go,2,go2
DSPD1004,0.335,1,go,2,go2
DSPD1004,0.297,1,go,2,go2
DSPD1004,0.26,1,nogo,2,nogo2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.34,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.339,1,go,2,go2
DSPD1004,0.368,1,go,2,go2
DSPD1004,0.303,1,go,2,go2
DSPD1004,0.328,1,go,2,go2
DSPD1004,0.361,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.439,1,go,2,go2
DSPD1004,0.345,1,go,2,go2
DSPD1004,0.398,1,nogo,2,nogo2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.359,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.356,1,go,2,go2
DSPD1004,0.425,1,go,2,go2
DSPD1004,0.359,1,go,2,go2
DSPD1004,0.414,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.323,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.453,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.4,1,go,2,go2
DSPD1004,0.442,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,-1,0,go,2,go2
DSPD1004,0.375,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.322,1,go,2,go2
DSPD1004,0.35,1,go,2,go2
DSPD1004,0.379,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.289,1,go,2,go2
DSPD1004,0.29,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.409,1,go,2,go2
DSPD1004,0.353,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.306,1,go,2,go2
DSPD1004,0.362,1,go,2,go2
DSPD1004,0.299,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.492,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.392,1,go,2,go2
DSPD1004,0.411,1,go,2,go2
DSPD1004,0.316,1,go,2,go2
DSPD1004,0.329,1,go,2,go2
DSPD1004,0.326,1,go,2,go2
DSPD1004,0.394,1,go,2,go2
DSPD1004,-1,0,nogo,2,nogo2
DSPD1004,0.598,1,go,2,go2
DSPD1004,0.418,1,go,2,go2
DSPD1004,0.518,1,go,2,go2
DSPD1004,0.311,1,go,2,go2
DSPD1004,0.34,1,go,2,go2
